确诊时间,省份,累计确诊,卫健委累计确诊,是否一致,累计出院,卫健委累计出院,是否一致,累计死亡,卫健委累计死亡,是否一致
1月12日,吉林,0,0,是,是,0,0,是
1月13日,吉林,0,0,是,是,0,0,是
1月14日,吉林,0,0,是,是,0,0,是
1月15日,吉林,0,0,是,是,0,0,是
1月16日,吉林,0,0,是,是,0,0,是
1月17日,吉林,0,0,是,是,0,0,是
1月18日,吉林,0,0,是,是,0,0,是
1月19日,吉林,0,0,是,是,0,0,是
1月20日,吉林,0,0,是,是,0,0,是
1月21日,吉林,0,0,是,是,0,0,是
1月22日,吉林,1,0,否,是,0,0,是
1月23日,吉林,2,0,否,是,0,0,是
1月24日,吉林,1,0,否,是,0,0,是
1月25日,吉林,0,0,是,是,0,0,是
1月26日,吉林,2,0,否,是,0,0,是
1月27日,吉林,2,0,否,是,0,0,是
1月28日,吉林,1,0,否,是,0,0,是
1月29日,吉林,5,0,否,是,0,0,是
1月30日,吉林,0,0,是,否,0,0,是
1月31日,吉林,3,0,否,是,0,0,是
2月1日,吉林,6,0,否,是,0,0,是
2月2日,吉林,8,0,否,是,0,0,是
2月3日,吉林,11,0,否,是,0,0,是
2月4日,吉林,12,0,否,是,0,0,是
2月5日,吉林,5,0,否,否,0,0,是
2月6日,吉林,6,0,否,否,0,0,是
2月7日,吉林,4,0,否,是,0,0,是
2月8日,吉林,9,6,否,否,0,6,否
1月10日,江苏,0,0,是,是,0,0,是
1月11日,江苏,0,0,是,是,0,0,是
1月12日,江苏,0,0,是,是,0,0,是
1月13日,江苏,0,0,是,是,0,0,是
1月14日,江苏,0,0,是,是,0,0,是
1月15日,江苏,0,0,是,是,0,0,是
1月16日,江苏,0,0,是,是,0,0,是
1月17日,江苏,0,0,是,是,0,0,是
1月18日,江苏,0,0,是,是,0,0,是
1月19日,江苏,0,0,是,是,0,0,是
1月20日,江苏,0,0,是,是,0,0,是
1月21日,江苏,0,0,是,是,0,0,是
1月22日,江苏,1,0,否,是,0,0,是
1月23日,江苏,8,0,否,是,0,0,是
1月24日,江苏,9,0,否,否,0,0,是
